RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31
287,143,Polk County,county,IA,IA,"Des Moines-West Des Moines, IA",19,153,938.3406638134362,931.1149018850332,940.4744684215394,936.0228102010215,945.9055026774178,941.0790956199596,937.5395136221363,932.633510222908,930.4327133050214,927.0534686465891,930.1354436328832,923.9660328939435,929.1643717457122,929.4499785680875,945.7966413811372,950.4857097711571,955.1433051945266,956.8258900631006,956.3994165512538,956.613550074489,961.3077783520322,952.8474169789638,952.6289829136083,947.1685575295584,959.6487013922978,963.9532581518721,973.917389979966,977.3882957350406,988.3675645291017,986.838404851857,979.3306098503339,972.2782664795486,961.4303622533121,964.3266868232278,955.6608623114046,963.530927623619,968.7364555830129,980.7081225869892,987.1432704904379,990.5401037704138,1001.6213403277787,1003.6819483047391,1000.0207824282073,986.1503964762358,979.3884962355017,981.043909020122,984.3758121594924,986.2956865192614,987.9527911366957,991.7111087195353,1001.2246356616594,1008.098242180929,1014.1269332614887,1014.5603394575295,1014.5707353672964,1009.7508602992667,1008.812903615002,1004.8784520758654,1005.1022007165388,1006.5278527991305,1012.6729427035767,1014.5262150810939,1014.2491623173316,1015.7414782654096,1025.0310986900067,1034.1845112193214,1037.4776510546953,1035.4249498274573,1031.987220580751,1024.0671298048683,1024.5765524407177,1026.6034367505472,1037.4433381147144,1041.1920966419761,1050.4564767324287,1058.6997740125726,1067.2774930024464,1071.9180269901262,1079.0286457911968,1082.6824048712626,1084.6631087520905,1083.4446638972418,1084.2296838271493,1093.764278890834,1099.775692944916,1115.4937522597752,1124.6948131980048,1143.203113454074,1157.4761292976034,1166.4297589263665,1166.835763496174,1159.5993165701589,1160.2177300613578,1159.5735410053937,1157.3166349459964
2511,144,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,085,1398.4622209399465,1400.9751993344394,1433.1074398653561,1462.0967909430037,1473.2365204458133,1466.1881958826534,1448.4238115110816,1452.3599128884464,1469.6489305632658,1483.7045266868429,1489.7091326783707,1478.1209858621492,1472.5175973339342,1490.7133904549682,1518.6152509305405,1510.4483794341113,1489.5230356135,1479.3168100996895,1501.892146643608,1516.493850407772,1539.5616959858912,1567.8642569048238,1593.1150061972528,1594.0546225203439,1568.9761569482164,1580.4986736876438,1583.3041860914548,1611.624237373476,1603.9194012060964,1602.608545998488,1602.0852987196163,1617.708008145705,1636.2991528744387,1631.5535103577336,1646.7827178938244,1642.5532581877349,1654.7146623287324,1635.5383643337022,1648.1388882065164,1658.4506849317434,1697.9833893590987,1699.5919101374907,1722.9408486541515,1703.642462960204,1714.0338081812463,1707.912411786191,1705.0121064201837,1703.5507414552262,1695.8073155699772,1699.5319033531005,1709.3105049737467,1723.5796930216359,1746.7052676712296,1762.2775682578933,1781.5672527363172,1795.1579281827478,1781.6915835219525,1758.5160839939167,1737.8641295790524,1757.066688014004,1760.4715398820492,1788.204398546634,1791.4116204330737,1805.3076262588459,1811.5344462041078,1799.61948948771,1807.7091218454323,1811.0314444556225,1848.6404222769645,1853.384246506988,1836.2158916201547,1808.1728022138068,1804.3152344576008,1799.022195718733,1837.4046510279484,1855.440426610381,1916.6785961472222,1906.014127585904,1914.1941804012251,1892.3405720840694,1919.7575233552068,1926.2930843887157,1933.6399090293594,1922.6092144756751,1912.12820667792,1932.3740217772363,1969.2233955998884,2015.5382427810086,2048.338551399139,2017.789905700583,2033.5758629307586,2039.231517587376,2078.6207030251253,2087.2339482415387,2100.898248792271
448,145,Clark County,county,WA,WA,"Portland-Vancouver-Hillsboro, OR-WA",53,011,1116.06950866889,1130.3533228232136,1146.7512458083193,1163.154672731789,1176.8340700633366,1187.5208513458465,1194.122436561226,1201.7379224409756,1194.9517407588557,1191.4127612324132,1191.6101025710439,1211.500868653488,1224.1206420528752,1238.5701400895643,1252.7261513784672,1268.7924954819434,1265.6423172887414,1273.3189053191377,1282.4568331930948,1289.8162123678321,1281.6393357879278,1273.8800125826501,1281.2899684959025,1289.2302671299176,1302.4923813852417,1322.1120273939978,1338.383499711304,1349.7754129724037,1354.2318131096388,1357.659018301347,1360.4605633014332,1357.2310091793115,1354.17095853161,1347.5555705379772,1353.482509385603,1355.4928550126233,1364.9902818144383,1361.881377833691,1370.7210977912182,1380.5514099660948,1396.7331656887714,1402.9340890382684,1408.914928748769,1405.748828452121,1406.2709113490007,1403.2502016101469,1404.5538639176018,1409.6482387628125,1420.0095266543103,1428.6137973401826,1432.4416348034556,1438.5050281311094,1449.1947543016402,1457.1739485867715,1461.384020789453,1458.0385773478474,1454.0674653826272,1450.1282464798546,1447.0356845127694,1451.1053425175048,1456.0970732394628,1458.4080659724702,1454.939145987005,1459.3156734946501,1473.1912115231564,1494.659728046258,1510.9557232133695,1522.2460826932863,1529.384889123527,1534.3298590666068,1541.4405023667798,1550.322452295537,1560.6406436244574,1585.7718702600175,1614.7454024411252,1654.1272911448516,1694.3867056154795,1728.7935501943134,1747.3603948420466,1748.48104653206,1750.3049898589206,1754.7403186392053,1759.2966897731703,1766.6159719386744,1778.270779690229,1802.5054800499238,1829.958012683908,1867.1073102696398,1887.5570347702517,1903.0676193577242,1902.7347342565436,1900.684475613492,1889.5559796799298,1885.0728493810068,1894.9754426388552
1746,146,Hampden County,county,MA,MA,"Springfield, MA",25,013,1025.128568140059,1035.16756860608,1033.6074211927125,1040.8738797237554,1039.2567219501648,1048.348175575894,1049.6151177597662,1049.3767712048575,1049.737157796113,1048.409316527598,1052.5143984497488,1057.4290137950118,1066.0740960775308,1069.6022070784018,1072.0237933857522,1072.117714469067,1079.977760494053,1081.697472665811,1083.683039826061,1087.848247690182,1092.6531005508664,1094.457204606961,1086.8925660924963,1080.4332461526421,1082.424653511591,1093.1351288547912,1107.5671530335544,1119.2023739658055,1116.4774269386844,1115.0534809246694,1115.0290525149214,1117.2042687862972,1124.2250699344781,1122.2866393316717,1129.8998022542817,1131.4189575027212,1130.951840992193,1127.2712460259593,1130.215767447766,1132.1105031037603,1143.5789154280405,1155.0183437411704,1166.1809890057802,1172.285547390692,1169.5588488794278,1154.556980859232,1156.7633625570136,1161.8924818915816,1187.211575684382,1189.4722066911775,1192.9216240156777,1198.539566412151,1207.4651836575779,1212.3925499262532,1203.6664877525232,1198.4539447678335,1199.8802099878822,1233.492004047795,1242.9136692828924,1249.4909590321647,1224.9999491604106,1219.8245275062993,1222.805257199972,1233.178258113981,1249.0618683444166,1243.5276481711023,1253.003171187903,1263.222192595559,1270.0877502231076,1267.2038551412982,1266.4370325343102,1291.7378097416656,1313.4646293293292,1313.5127730772915,1317.9341748576903,1314.8663926531106,1343.237537668551,1346.400984429659,1341.4273234427546,1329.072778701931,1323.7554508123903,1339.1212009262695,1357.6377262700844,1385.5555051090712,1405.236103117159,1420.5685555970845,1414.4306928211877,1438.5675012870254,1450.9169481286658,1490.150950052173,1473.3461540933922,1423.30170072977,1427.8579131013587,1472.1399403378016,1542.5757575757577
2465,147,Onondaga County,county,NY,NY,"Syracuse, NY",36,067,,,,,,,,,,,1033.5689185417352,1033.4021388961314,1035.4987378623828,1054.8059204364974,1069.461996050814,1062.0096604061114,1044.7725986074477,1036.1250321973596,1031.9760277922999,1037.0273772716027,1042.965622421557,1053.116532171251,1056.524531510197,1053.5565566165833,1053.4430994009313,1050.0886795617475,1045.6621087552928,1050.7366632034446,1052.2224831776637,1059.6079721796218,1058.7668797909978,1063.2079483201298,1072.373925412271,1080.961830070386,1085.5709777148438,1090.6269297432327,1096.6283300141097,1092.9245978512993,1088.9121040303548,1080.7148252067366,1084.7797955562291,1087.7162250877514,1087.1266175377873,1093.2541873198456,1077.1282071575674,1080.0317458742538,1077.7379652419042,1090.652031204664,1095.9239508732308,1104.4573580264944,1108.7094545058735,1122.1752414684968,1135.115075267464,1137.676369076589,1133.9228967549977,1127.87234163042,1133.9898614864928,1121.8733216220048,1125.9866269750771,1125.5586354445106,1144.507467760653,1149.1499341089163,1153.5568257403977,1153.3344022820647,1158.1569003042264,1183.2946284582076,1182.5140793676635,1178.1580338093402,1167.9135832499344,1177.0449008360845,1194.087670053083,1192.3760510011455,1198.942587082134,1212.047906119913,1236.8350250070025,1271.5398996173244,1283.4993981872028,1292.123123308013,1304.8489340127455,1319.447817987019,1333.4781947212455,1344.6433064822559,1332.3924553543538,1332.2978745858534,1330.989136547364,1350.822973749195,1388.1868871001889,1402.3172451062203,1428.343739599506,1432.740597700638,1454.0542941363042,1465.6408307154904,1462.9587083185945,1433.2412373518396,1426.836917562724
1442,148,Tulare County,county,CA,CA,"Visalia, CA",06,107,1009.5065624346373,1015.4209119488493,1025.4261422368252,1026.451226500797,1031.5467979075731,1020.018658436612,1029.33190685781,1027.570092496661,1041.8393352907526,1045.280614087833,1048.068660718084,1043.3209913346716,1046.174104042165,1055.026706221795,1069.3265422584705,1071.3312194780278,1066.5802345680763,1066.2497787453476,1065.5014776838339,1074.3653022215667,1077.4134898999594,1084.1965817539783,1084.5652306796303,1086.5845037106983,1088.190667309421,1093.8614521834868,1102.4628873586782,1110.0059381110555,1122.1414572666642,1120.2763087126464,1122.1283676211624,1120.1284675309917,1128.6866764221954,1131.0955489358068,1132.7768341689102,1136.240507674156,1140.7210911458596,1144.2066212279044,1141.1723472248561,1147.9138463512004,1149.4887817551055,1161.99454272768,1166.3033463685308,1167.568554812679,1160.9218931966989,1158.6713188377817,1163.557103226385,1166.344533299674,1172.4231910675667,1183.4538120446944,1188.1652457159864,1193.0575555900134,1200.396444344824,1212.726368481968,1225.362134810786,1222.528201393363,1222.6022296951949,1213.3232670424288,1218.027056538533,1231.853822740775,1239.171888092509,1242.6388224572713,1229.4363416228337,1232.7428338881596,1243.1042673614804,1265.2857372786707,1271.6851289827694,1275.6157560713941,1275.759060378866,1291.7574934057623,1310.7925649690787,1320.3322699383975,1356.0468148439859,1384.9662855318547,1420.8000742138267,1442.6984425213216,1468.6477002300562,1480.7872264934945,1490.7697343684006,1542.9443292092558,1586.2522032502216,1630.3141410735743,1610.949038315939,1609.9570086339247,1595.5736525928362,1568.2716319258284,1649.874712796121,1694.142138095354,1760.7676087041962,1740.3343341154011,1721.8277340608224,1702.113869093211,1663.6121484758237,1680.217839280627,1695.128205128205
2538,149,Seminole County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,117,1104.0134290793783,1110.2593280113122,1115.8137461211427,1118.2316769348079,1131.6762069260424,1136.729804997008,1142.0257449915741,1141.8801348559527,1141.8680940633142,1146.8763345593031,1148.6665824088775,1154.6027807558494,1157.0234419462172,1160.6606657081393,1167.3031133735362,1177.4353491271806,1186.4329083256894,1193.6994341247978,1195.9515002460123,1198.5399625531384,1196.4589694885155,1195.0575780971544,1196.3800423152004,1204.3592500987893,1198.1188948341942,1211.7094145919941,1223.129554341569,1248.9517346049277,1256.7382964536814,1260.2041346805747,1255.3447250900895,1256.2741610689457,1260.8295262014858,1273.1569749706591,1274.310634473334,1276.9742924252218,1285.9269174073363,1293.9653526830032,1305.4535728436795,1313.1020851746962,1325.561488332605,1331.4505258085999,1335.159292590785,1335.7108451357117,1335.9109945287648,1334.8777554070755,1334.9250168156605,1337.4530888090294,1344.8185633274838,1354.683820079803,1363.4391228204086,1372.298872899638,1380.2829109383447,1384.7200718831077,1387.429667994889,1381.060557941984,1382.37264078942,1380.2471944885795,1384.9511126986863,1386.9079871590836,1392.8541242486053,1387.7300882343213,1386.6060522783428,1390.0213840500285,1407.069207881859,1417.585519639807,1418.921794446486,1417.9991470338355,1413.8166223453338,1418.525090948137,1428.800329378224,1440.505115235488,1451.5363061199462,1480.3054864830926,1511.0407547977447,1552.9133428602063,1592.2375013121232,,1695.2339857464908,1722.870966001922,1740.9438279054434,1753.5396246035843,1756.4154924157428,1750.8905723117425,1765.0758041740426,1782.2301660901223,1833.7556214583576,1875.1203896878908,1914.059647343252,1922.5249530431163,1928.307059565687,1918.988457516296,1905.7848762092035,1885.1534684242988,1881.4431345755693
3247,150,Prince William County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,153,1542.1787193870332,1542.5753507461063,1551.9169164420582,1553.5454410815735,1558.370146567209,1559.0581463265137,1559.2367520301598,1554.447841896656,1548.392311419183,1541.8377651266476,1543.6106208001318,1547.4851364093763,1558.9922949326517,1564.7410801289514,1575.4182937406274,1579.2420727451863,1581.092507335634,1581.596213632057,1578.7509017209431,1578.102443213514,1570.1138530299788,1570.3916316234215,1573.924610776461,1582.283647177287,1589.4583627651284,1595.1023346659372,1602.2599724498996,1605.0192105291444,1606.4425831819794,1605.48328487487,1601.4274736327784,1602.9769207462073,1593.8052824152887,1607.600938405671,1610.3967399508592,1619.8550945899524,1609.7681991341906,1610.5280787233364,1618.451080575827,1632.0581859424533,1643.003079140155,1650.438504697266,1649.0671794473199,1637.6552224129273,1634.543505802929,1636.6810260422915,1641.4856638202214,1644.9132276103653,1652.5091949763435,1669.9959964641866,1679.634901907217,1685.734465353908,1682.3449023492433,1688.5222719272424,1688.9786338190786,1696.6028802238895,1687.4782306942336,1683.0298845895568,1680.7589306167101,1689.2376960098647,1696.3727947195098,1691.9796666575999,1686.715226560839,1687.3898135847728,1698.3654890208581,1709.3484414374923,1716.844496395853,1712.7002289922052,1712.1891616086539,1709.705292509386,1724.0875078670906,1732.2994067605798,1751.977025819179,1765.5533059855693,1786.5799461241913,1813.9275484843436,1854.9710066558125,1900.4806711391805,1923.2503815399043,1921.7346211367699,1907.4592684897013,1909.1241065587967,1919.6298068076203,1942.8917457542434,1954.7770131507214,1983.4000544894866,2015.6623921473563,2053.918465869442,2068.8522910083097,2067.244301496362,2058.1339009398453,2047.0222621938933,2026.677632916947,2010.6377227604548,1999.6599254159494
215,151,Knox County,county,TN,TN,"Knoxville, TN",47,093,971.329083564909,981.19247928685,988.9230591527016,987.2927457639596,987.0604574570373,984.2555855933391,983.6828669236446,976.4253382673063,976.3678500059622,979.0623149361222,986.324365416233,990.8912191551204,998.8648310613194,1004.9134853909853,1013.0428518822785,1016.6672207768517,1019.3468607557143,1019.953890966369,1011.5189215534177,996.7298593119327,993.491172269672,1000.6436780502659,1018.9809229418016,1026.853054626284,1036.2067836224235,1045.157681855669,1049.3764463671023,1054.4695980987867,1060.6277476245093,1063.620325030624,1065.8978871294278,1062.9291853238901,1060.5513955120673,1054.0676787037664,1059.757267217758,1067.4729126513134,1078.8779961147136,1076.3090931165311,1088.1265861112527,1099.3360709920978,1118.2455864308995,1116.9375811360592,1120.4301345153183,1111.2476625697866,1108.5850568094343,1106.9473116882714,1119.2089183130015,1130.20695373166,1143.3486136292638,1150.0331196828433,1160.5050266331182,1161.0109786198277,1161.7828250171008,1164.542257537979,1169.853857167784,1174.4120755310603,1172.8891832236113,1178.0052584186662,1180.1598890807163,1193.5907245161836,1186.400163054118,1188.6398080451895,1182.4388492011235,1193.0261913421452,1203.9433499324703,1220.4691229282437,1232.722930743316,1249.8440422824385,1259.5555628936918,1268.7862241116322,1260.430210545581,1274.0336945471151,1279.6740042482022,1304.279683076779,1328.516709930685,1378.804833817321,1432.4358138952693,1467.3803395244088,1503.0558114555633,1518.2784399254635,1519.0140352456485,1519.9014301729414,1522.0385670936364,1546.6904050515145,1563.5218435174195,1603.4995588444544,1635.0595076504167,1670.1224676397987,1708.5463732897092,1731.1942679739943,1740.2215517390575,1745.3215788772363,1750.9503209237093,1749.3738119207076,1733.2035536192886
1485,152,Washoe County,county,NV,NV,"Reno, NV",32,031,1055.1755708409862,1072.8689653282943,1084.5406159950473,1088.3184912948764,1092.812763514184,1095.1983507240593,1101.7557662969043,1107.0380540107096,1112.9286293028556,1115.7317767505253,1120.0516851723244,1127.7610563710934,1140.2324275167898,1159.0141466944767,1173.957731000934,1184.7212696342506,1188.0310925365645,1190.1368844351614,1196.5954326014466,1199.0719693286937,1206.513670468296,1210.5443232841658,1220.3653056255816,1226.5284695836192,1247.8789696788951,1266.4167241916864,1286.318051973767,1296.7031838547225,1311.033914866065,1324.2534241791539,1334.7927254024214,1336.7109866430173,1339.3473149823171,1338.6618460161615,1349.9349506131628,1360.3159822879156,1379.4711984359694,1397.6221542962157,1417.3304555592067,1437.4297897244026,1452.6774320412717,1465.4268059787291,1462.54040339697,1467.5012253953823,1467.0982081716802,1469.5411565196855,1463.3056582150537,1474.9315325616958,1483.213956859461,1502.553517791553,1510.1156132444273,1525.6689448577047,1533.6624952221164,1543.0304130993195,1555.0145676631757,1554.356136115467,1551.6531782663155,1538.7490238798161,1541.4793239478267,1548.705903803189,1559.6969985200349,1557.9954896380189,1558.9737774671523,1556.3833078099951,1563.9205829013583,1583.6855444714827,1615.8978310164753,1639.0433330506537,1653.5706741932347,1656.7338882281267,1669.979004355585,1687.8234497688763,1714.3761903299653,1741.0744931696229,1773.6244748272056,1808.615629392195,1860.012958904236,1895.7640445505338,1923.0587756448103,1915.268984268091,1896.814092996578,1875.211038448436,1877.4852659154678,1892.0514442500978,1908.1928877670425,1927.4879596039807,1946.6642126460943,1974.1634610000858,1984.1071231811866,1978.0660135447552,1955.736954727973,1943.5286539829656,1921.7348473231582,1929.8540960478397,1925.0699592395138
66,153,Ada County,county,ID,ID,"Boise City, ID",16,001,985.5238393084936,991.1980146293619,1003.7128342499007,1012.2339195248918,1023.5479473593747,1026.0470204206194,1027.032903258671,1026.424903068945,1023.7905530584324,1022.2875264115225,1019.822631479418,1025.091012495184,1036.6182433016377,1054.318906790855,1064.6274736093214,1074.7433933061393,1084.352750082353,1097.764913400493,1099.9923566334578,1099.0065430649156,1087.3586116550005,1083.4135955292813,1083.6753566659247,1096.0884552647383,1110.8288460770336,1127.5702632001373,1139.9677888850483,1153.0738262369814,1162.7342082860807,1173.582591566865,1176.4510685498099,1172.130964601054,1166.975738951018,1164.3511529494422,1170.4343101951258,1181.4943742145472,1194.1761408958505,1201.2155461728084,1215.042511551527,1235.531891839263,1259.3708795168905,1271.42041004223,1272.4816159632671,1264.952467918105,1266.072181709067,1262.7427789627545,1268.0584214344533,1271.0295354165223,1287.9365413443652,1307.7658833572734,1329.0307297242732,1347.2696056987713,1356.7285939563287,1359.175038862549,1355.0756257938856,1351.3042143965622,1342.69012050162,1340.0980381140657,1348.5961762426332,1356.6263669213552,1376.9535029424137,1376.4236651124513,1388.149253976697,1384.5235060611153,1406.5883162054547,1424.026770954518,1444.4119476172896,1459.8727964818402,1477.7423066017063,1503.0738821272948,1519.048702313299,1545.987341454449,1579.757080367426,1631.339130765657,1684.1798131152943,1734.134344577484,1776.3608591389805,1809.1107664155654,1812.5796211360587,1790.0350004555185,1776.7898247914238,1767.467613168455,1787.262137998443,1791.385919115814,1822.9431865718213,1850.022289332965,1895.5792345363825,1920.7698135272053,1936.562987582964,1935.5190972927346,1916.4710102580564,1884.0771897886518,1848.4217104514823,1831.2000376774256,1843.5676991832333
3286,154,Virginia Beach City,county,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",51,810,1276.197820656975,1278.1285208415864,1281.6823663895882,1286.5372466055562,1289.9828912088803,1290.674472321595,1287.8291505422967,1285.6729887016795,1280.3365465408199,1275.7028852207416,1279.4490156548643,1284.5189562083622,1291.9170279130497,1293.4012099427557,1301.5481779670124,1307.2833639387225,1310.7128870836862,1308.7303606809003,1303.914626882715,1297.504507906397,1290.886474687831,1290.2756924462428,1296.3414974896377,1307.510679894509,1317.426978632576,1324.6200919792725,1329.9666158415955,1336.6078826281753,1340.9322675650683,1344.108329700215,1340.4283431396975,1333.766441264856,1329.872021536279,1327.8897583521248,1330.0283970119206,1331.4915466424409,1339.9228199042366,1350.8181278403936,1359.5591697731572,1364.4218403655393,1370.0803559637957,1374.3399504747563,1372.0370496679398,1367.4179344092975,1367.4570085375683,1367.279103136864,1371.2366856470692,1382.500092693387,1394.4728191918098,1399.7133406142698,1403.5733955994813,1412.127161688179,1417.2190805895798,1417.9580559092028,1418.8819249667229,1421.5944902403708,1420.5296252757628,1412.7106457745854,1408.905435482674,1408.7002066019672,1419.4508022539283,1426.9367399227074,1429.0407599585485,1431.693297513833,1448.2445825976458,1467.0731218209194,1489.4997693575149,1500.3192551907741,1502.043685565482,1503.6031684884376,1501.7334317330076,1521.1434044112734,1532.14525169211,1562.774477688553,1598.077126818792,1637.7826943981881,1678.6257303796162,1707.5327299327196,1737.3198584226498,1741.268244848265,1740.953882227485,1736.2543001872868,1740.3166456124925,1734.9269249773624,1748.8708463488329,1765.557877766441,1798.073004474815,1822.6803453130049,1841.8296460536524,1849.6404739936336,1858.5356312596632,1852.2754469371384,1847.2737018177622,1829.2503627232988,1842.2200135226503
2896,155,Burlington County,county,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,005,1353.3516137630015,1359.2681681162885,1363.1678512512176,1373.0132023126366,1379.6164740170432,1377.6929814381485,1377.065629133439,1368.4919659953553,1368.9367558579286,1376.7296526064838,1383.5601106359493,1388.466075697784,1393.2108408793645,1395.7327222395795,1404.4345756807584,1402.4939975704158,1408.5594805089888,1401.8209582973184,1402.4129108333811,1396.6437258498693,1396.1019710553635,1392.8456500547893,1398.3396437714111,1404.6635817214467,1411.6244654680945,1418.3721726713507,1425.5176602518227,1433.8475269279118,1435.3822320457473,1438.4605287882944,1431.1880516042236,1433.0912790332368,1428.205716538167,1432.2794466965595,1432.7434226016805,1437.3581504240196,1437.7700732755588,1446.8897740509,1450.0843627841723,1459.4915682257397,1457.7144821599454,1460.0792951359197,1459.433771477819,1460.3699858217794,1458.3788240430392,1477.8221376356153,1487.3256446206342,1499.9532324941918,1499.4847748630327,1503.374791714734,1510.1079307355863,1508.513894728359,1510.9157081367516,1514.7099418840728,1516.005092878894,1519.3688833370618,1520.2040563360708,1533.2636111954348,1545.1157801833488,1550.201153255766,1555.1577519395132,1544.1481058662491,1531.0755275605388,1522.0232816952484,1528.0374765273327,1546.591802701514,1552.3603629712127,1564.7111653961701,1579.7634724992056,1594.9788807080865,1608.0417995553005,1609.5025837831731,1628.9887153253512,1648.2132882314886,1685.178764903511,1709.7942189227572,1748.7615646252098,1791.2081169577282,1828.1816607501185,1853.5179371486718,1868.435664174472,1878.3403744559098,1868.5729290699717,1863.8870106857848,1884.2646412220136,1927.7679124499753,1956.6561416019472,1968.2698421707637,1983.4419876648471,1993.2050155129862,2009.122801254099,2011.9207878432833,2014.4976905120764,1993.9356916803918,1999.8296296296296
343,156,York County,county,PA,PA,"York-Hanover, PA",42,133,898.765525887251,913.8260521011383,917.5391984572954,914.5749819941088,912.6553615548665,917.8795047532109,919.5835580878041,920.0494960744702,917.5193253198156,919.9759648953062,914.2043632650552,918.3108539334899,916.2557648013606,920.7706833027526,921.3805970729385,926.9501850358672,932.6281733987491,935.7124359299573,935.6906456747994,929.0148838684273,931.3785730961583,931.9270402890465,937.9884352387747,934.8181072423513,936.7683589681235,941.897153476113,948.4222690168097,951.7944299299859,955.0910632044678,956.6812096355154,962.1421261327861,962.136842099625,960.7101085543737,959.0322511722508,961.5842235565048,967.6153410944713,971.5761289976487,975.547494828358,980.4636547860883,984.8600164310617,987.4845764058635,993.2490958396232,997.069308508837,999.5741864990015,998.5512661439604,1001.8301876617085,1003.2471749185057,1010.4919042435506,1011.221212484473,1019.2380557882263,1022.659780215952,1030.5238590652789,1031.3658964352398,1031.3864954141463,1032.7652441676273,1028.8430640911802,1028.1823801943922,1030.1312364199289,1037.617051829525,1041.8652556483592,1044.7132445436305,1041.248717987199,1046.9611690079932,1050.3473217999929,1060.3749877342402,1054.7093634552132,1043.79321182146,1052.1041484358009,1076.0755886662641,1095.2445255008608,1099.5384459987642,1092.0418475306171,1099.7263936846246,1111.0350886220456,1141.425605291813,1167.8516365152047,1181.9251005645874,1180.2315431954705,1186.7713439795737,1194.955590728406,1199.0674643492475,1201.305444001726,1205.4493674045716,1205.1488239326138,1211.3332785089522,1228.525052389796,1251.9551819888934,1271.4075293340613,1270.7590965427771,1281.9900726131139,1274.620983930741,1268.287978057049,1264.7466173792045,1268.8407607872941,1275.4760942760943
3229,157,Santa Barbara County,county,CA,CA,"Santa Maria-Santa Barbara, CA",06,083,1926.4719247234052,1929.9016537218045,1967.8753262833325,1980.022401085223,2004.1825273582895,2014.1454058795925,2001.492302277477,2019.602654862296,2033.5351265697811,2053.3885940262817,2044.6805408420225,2041.448624859563,2060.8677574129983,2071.256148337961,2082.0201199961293,2079.3802204557683,2083.448992060123,2096.849827318734,2109.4434553232754,2123.18551068118,2121.4086106147365,2114.7643575499656,2111.51284034389,2125.0902564745097,2144.2021970144674,2169.671777082941,2177.5997785597256,2183.181931065543,2189.342787241919,2198.882346255599,2206.0861126205236,2204.60865675883,2203.6278591878377,2199.823352361767,2206.896824647166,2223.5717232539423,2246.8125504143804,2247.971886476343,2253.222307291896,2268.9542025596447,2294.3991830787786,2301.414527395342,2291.1868807281976,2305.819116877972,2320.1793416090654,2346.3712485765177,2352.6346377767672,2353.512251194801,2349.150540816978,2343.135106447654,2368.9843356091724,2396.7997127078484,2421.5014350652673,2430.0517655998988,2430.8676175826345,2437.2450617915383,2436.2048921825685,2449.090927434036,2458.439027938712,2471.817994287568,2466.010350478191,2473.7801583247997,2473.075097987301,2508.934192026379,2532.5429711203265,2562.063943137323,2557.822165628784,2557.1305703583043,2572.764684772693,2609.3074740134684,2620.5208782977857,2641.009588879055,2692.5879795291794,2763.4563767709205,2795.0910929821407,2806.100704519948,2898.577175305362,3011.3208199126097,3100.6062592581684,3102.2844865858865,3160.457683643055,3215.8401216960765,3243.1781586168263,3243.241521900566,3273.6684118248463,3377.885143176324,3432.801250284122,3506.013458547841,3496.1085142729485,3535.3742592975123,3502.633999569595,3472.226874096631,3459.059546099588,3452.5535249470026,3532.753941441441
