RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",6,37,1942.380278,1955.209804,1968.906418,1982.079138,1997.875955,2016.930031,2028.995122,2038.089697,2045.312613,2049.537085,2059.730352,2074.260363,2094.874177,2104.911364,2118.108194,2127.595533,2138.253907,2148.127828,2154.800747,2164.844215,2161.776092,2169.016591,2179.08109,2198.278997,2214.39923,2231.086353,2247.394284,2258.426297,2272.877837,2280.294664,2291.186992,2291.742102,2293.529238,2293.104336,2299.721319,2311.021912,2325.298132,2337.683044,2351.188954,2367.256937,2378.748415,2392.890478,2399.348838,2406.412628,2408.583968,2413.759497,2421.649236,2427.842072,2435.655768,2445.408126,2456.30669,2469.707828,2479.142203,2489.523778,2493.159105,2494.155056,2494.009657,2497.91688,2503.150008,2508.548635,2510.009043,2496.997202,2477.633168,2464.618607,2464.777995,2463.005123,2459.135264,2458.044789,2462.921217,2459.053042,2453.034623,2454.335451,2466.553904,2487.17343,2512.412725,2545.889764,2586.458454,2636.238921,2678.685739,2710.525048,2725.259564,2742.928607,2759.813862,2786.936582,2814.738236,2849.800654,2881.166436,2903.86207,2922.859505,2938.652766,2951.478452
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,31,1518.616094,1533.846832,1547.432779,1577.475502,1585.618741,1594.275631,1590.616345,1581.257432,1567.735296,1563.944147,1569.457005,1580.92034,1592.771239,1605.318357,1617.300428,1627.649265,1634.473347,1635.768385,1629.358778,1614.267704,1600.066835,1593.132783,1594.736797,1608.810801,1624.656362,1644.203255,1657.065165,1668.061825,1673.038034,1669.956259,1660.550161,1648.096946,1636.316908,1632.382084,1635.016435,1645.650256,1658.158272,1671.110377,1684.049348,1695.515483,1702.103245,1700.822743,1692.567607,1678.719777,1668.788519,1660.997594,1667.209038,1677.079914,1693.723067,1709.857909,1724.903518,1737.557597,1744.657319,1746.493694,1742.902693,1734.10238,1720.979153,1711.63477,1715.387655,1726.280743,1741.824146,1743.779091,1744.923301,1739.593771,1736.781785,1725.284054,1705.806852,1679.036683,1656.272216,1642.666236,1639.769649,1644.703317,1663.902224,1696.805929,1735.803606,1768.824473,1789.860456,1806.125318,1811.339735,1812.922978,1810.259785,1816.315729,1830.714873,1848.853626,1872.171413,1894.171977,1920.976818,1941.156621,1960.40228,1967.004322,1967.306547
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,1256.754542,1266.794649,1277.010296,1285.882548,1290.070596,1291.847359,1288.255702,1283.601546,1281.728585,1283.247389,1284.82443,1288.29049,1295.362225,1298.604317,1296.985581,1294.395008,1293.676371,1291.528604,1286.359855,1283.738086,1279.414319,1275.686833,1270.474219,1273.273631,1281.109702,1289.068146,1296.63462,1298.238325,1298.90774,1297.607643,1299.512921,1309.968791,1320.28015,1328.591826,1329.048321,1330.30675,1334.072209,1341.165996,1346.109792,1350.698941,1353.5279,1353.406665,1350.049405,1347.901589,1351.360534,1349.759703,1347.841678,1344.038254,1349.881104,1354.540837,1363.267615,1369.891953,1376.514423,1377.455163,1374.548051,1372.694965,1370.189226,1372.963063,1373.745776,1376.927476,1380.663403,1375.249807,1366.928371,1357.427803,1357.110493,1358.496805,1359.223691,1362.031712,1366.71771,1368.872093,1369.306474,1367.305815,1372.330966,1384.245914,1409.675866,1440.070578,1470.356284,1496.304239,1507.816089,1517.669979,1519.878039,1530.610025,1533.030723,1541.458858,1546.354562,1557.208765,1569.059801,1583.783461,1597.12383,1606.072538,1605.88741
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",4,13,1020.631117,1034.596019,1038.878655,1047.64857,1047.208477,1048.496766,1050.810456,1053.8526,1056.716537,1058.891947,1065.673824,1072.054912,1080.897767,1089.315515,1096.863863,1102.885927,1106.17182,1108.517668,1108.648126,1109.595831,1110.816994,1112.992633,1116.639587,1124.582382,1134.388885,1145.044465,1153.757047,1162.072637,1168.638895,1173.611094,1175.790576,1178.442318,1179.605671,1180.315646,1183.713882,1187.771094,1201.54275,1215.790386,1231.209162,1239.546204,1245.996435,1253.455138,1258.546369,1264.890005,1269.202874,1275.701173,1278.678455,1287.487088,1298.560127,1314.370444,1328.729193,1341.439838,1350.104601,1356.885393,1359.239648,1363.419871,1366.326159,1378.167173,1386.806855,1399.991868,1405.165489,1404.316721,1399.616285,1400.137337,1413.079923,1430.032341,1447.653976,1463.734481,1479.928512,1491.00869,1504.298248,1515.832207,1541.743962,1573.820224,1623.072435,1676.353189,1736.553233,1789.461657,1829.922163,1856.804054,1878.377968,1891.516152,1902.588263,1907.60972,1921.819939,1933.880506,1947.902056,1955.178949,1959.159373,1955.691488,1948.215464
2841,4,San Diego County,county,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",6,73,1884.931982,1899.613803,1902.401732,1911.559401,1919.731523,1934.520189,1944.685206,1947.695294,1953.213499,1952.630745,1961.386507,1968.56345,1986.136967,2002.602052,2016.871184,2033.133584,2040.143107,2045.542888,2046.802609,2048.554779,2050.932478,2047.903974,2054.121849,2068.785697,2090.466115,2109.931654,2129.292555,2143.816354,2158.580215,2165.926946,2167.202988,2169.020635,2161.723066,2161.149729,2167.07238,2184.349609,2201.643219,2213.890496,2233.347401,2250.133435,2265.139623,2273.504389,2280.143982,2281.377799,2278.537338,2273.702075,2277.270753,2280.491941,2291.622192,2304.059945,2318.251917,2327.818626,2339.297635,2350.578677,2358.46227,2361.983821,2359.498502,2360.031001,2360.776343,2367.133426,2372.563802,2362.648975,2352.840372,2354.330298,2367.927055,2381.929895,2392.64324,2405.359479,2423.23885,2438.492533,2447.958112,2450.431119,2464.577081,2498.63611,2548.301971,2597.294756,2655.65062,2717.144633,2774.496254,2821.40632,2858.067081,2881.481715,2884.473038,2903.621112,2945.544397,3010.136122,3060.208937,3105.391173,3146.507637,3182.568416,3191.46044
1286,5,Orange County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",6,59,2020.031971,2033.835777,2049.072322,2059.604705,2068.797006,2080.154139,2087.718261,2092.930347,2096.709995,2102.834759,2111.850835,2118.521539,2124.254444,2127.290911,2138.598721,2155.938173,2172.243393,2176.93025,2181.029751,2180.629308,2186.119987,2178.460114,2182.043542,2189.645099,2206.910592,2223.726359,2235.832058,2248.331263,2258.554646,2264.753134,2266.594173,2265.136677,2263.842931,2264.246925,2269.913051,2277.224035,2284.978773,2292.2873,2299.701662,2309.260592,2314.443753,2321.163591,2325.862898,2332.027532,2336.040549,2338.373646,2337.563952,2336.439956,2340.275404,2351.404193,2364.351404,2378.358621,2388.664714,2396.857567,2403.844104,2403.657483,2407.67092,2410.914521,2418.743818,2423.86521,2428.503355,2409.704189,2390.269999,2370.680938,2378.295421,2387.158167,2403.417604,2419.310969,2430.669075,2438.412907,2449.856023,2468.539645,2498.947876,2531.08708,2567.501105,2614.042114,2686.097113,2783.389589,2865.977279,2918.302623,2952.21079,2964.399102,2981.730663,2992.855624,3029.097303,3059.216054,3091.126851,3115.778968,3139.881923,3147.561363,3141.318505
2964,6,Miami-Dade County,county,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",12,86,1831.631744,1837.570436,1851.211364,1860.510434,1869.422222,1872.360481,1874.230673,1885.704059,1894.053931,1903.525381,1909.506537,1918.095729,1923.798,1920.174579,1917.922442,1915.125996,1921.035804,1917.673088,1914.310374,1906.929812,1905.399229,1902.119083,1909.069011,1914.214805,1925.609722,1927.504,1929.735214,1931.20044,1934.092489,1938.555217,1939.637846,1943.837373,1942.307177,1944.566819,1948.497597,1951.568592,1957.388894,1958.737431,1965.81219,1970.630593,1973.673981,1979.317101,1982.082356,1991.078251,1991.326934,1996.613416,1996.516173,2000.720036,2006.587257,2010.910937,2014.038858,2014.931634,2012.644152,2018.617279,2018.113609,2027.7882,2034.318877,2045.817185,2054.559607,2057.695031,2058.230037,2050.567667,2040.839024,2030.289759,2032.234312,2034.549923,2034.249963,2030.722428,2037.079335,2052.088228,2077.966427,2109.579877,2156.293532,2210.483579,2265.427103,,,2485.102606,2552.355368,2610.121357,2657.818825,2723.524659,2775.181145,2858.337895,2926.21212,3012.504362,3071.703924,3108.157449,3127.069116,3125.05655,3144.2819
978,7,Dallas County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,113,1190.936976,1201.521976,1214.606511,1222.871254,1232.248419,1238.145517,1232.941809,1229.108017,1228.691203,1232.305772,1239.054468,1241.313629,1260.654446,1271.569653,1287.143384,1294.073681,1301.391532,1304.658427,1298.921828,1297.601766,1303.043905,1310.341585,1313.657617,1314.236166,1323.578729,1332.185377,1343.875669,1350.106987,1358.828645,1363.252144,1362.575111,1362.609235,1360.338146,1362.206137,1363.981715,1371.810582,1377.107746,1383.216629,1381.776789,1387.915615,1393.655912,1405.506617,1405.420271,1407.060629,1409.487028,1411.903137,1413.316943,1415.470242,1421.231518,1429.710081,1436.077159,1450.909921,1458.504494,1460.148273,1459.2724,1457.410394,1455.747999,1450.253433,1449.755067,1454.110018,1460.478018,1458.57693,1453.384915,1448.321722,1447.734059,1446.790013,1444.652783,1448.611869,1453.43699,1459.968672,1461.635045,1471.445155,1483.693054,1507.158554,1534.991139,1574.589446,1615.271238,1653.284029,1678.963342,1690.338153,1700.876656,1707.166179,1721.62252,1737.854804,1751.091699,1773.153585,1800.290352,1842.436162,1873.897311,1885.265748,1883.468764
581,8,Kings County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,47,2453.781239,2470.418774,2493.952264,2520.978983,2539.484844,2555.528048,2571.224108,2587.093164,2584.44058,2573.323048,2558.925183,2551.589733,2553.500367,2556.597948,2566.327291,2584.059378,2602.398403,2621.417234,2628.46585,2626.549426,2624.92203,2606.861096,2603.548903,2589.469866,2598.425375,2604.750804,2621.672898,2633.07432,2650.299628,2662.299618,2666.07621,2652.794251,2637.088876,2624.871099,2622.96341,2620.158848,2632.583013,2645.667079,2669.191532,2680.607825,2692.732946,2701.137599,2705.612831,2699.614378,2686.078037,2667.41977,2660.490758,2670.649743,2695.622911,2717.428587,2742.238011,2758.485326,2783.156646,2798.032736,2812.548012,2812.228172,2792.763008,2783.283056,2781.904895,2802.228299,2822.078739,2824.373661,2809.789173,2778.668992,2749.517043,2711.294598,2663.589217,2615.954516,2583.059098,2559.371642,2550.768294,2550.354879,2572.811388,2605.742915,2647.104754,2691.153923,2746.611099,2801.94798,2854.431294,2879.051743,2894.194862,2899.153818,2925.117615,2968.601755,3023.721155,3081.843717,3153.000082,3230.557535,3301.193314,3338.253104,3340.675652
2832,9,Riverside County,county,CA,CA,"Riverside-San Bernardino-Ontario, CA",6,65,1496.246026,1506.633669,1510.568811,1516.362544,1521.809195,1529.652618,1538.384621,1544.746669,1551.93086,1553.762592,1554.216656,1562.488726,1559.717987,1562.916276,1562.443661,1581.216856,1595.078236,1599.101386,1607.432245,1608.027301,1624.11962,1620.789342,1639.333676,1642.011082,1659.560259,1668.905624,1684.00194,1694.641555,1698.943156,1708.426621,1714.867276,1725.307319,1730.474716,1730.276258,1737.307855,1745.972079,1760.552543,1767.872959,1769.644632,1779.055592,1787.217228,1801.311955,1814.146837,1827.910454,1832.993559,1840.677958,1838.477797,1843.944178,1846.319839,1856.432305,1865.470021,1868.942787,1877.941107,1891.200962,1901.85384,1910.472942,1914.114762,1919.590786,1921.742631,1928.884248,1931.636611,1924.64518,1914.262248,1915.716265,1935.226692,1967.909756,2006.481946,2049.271429,2081.245,2100.777742,2109.246025,2132.778672,2170.9893,2216.514824,2247.09494,2284.390714,2335.984433,2403.26494,2466.277183,2495.790328,2520.363888,2509.647755,2539.683942,2553.656006,2604.350287,2623.062633,2641.307132,2649.381854,2664.511473,2674.604018,2682.035944
1347,10,Queens County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,81,2009.597583,2024.003445,2043.189169,2060.758118,2082.60717,2110.295021,2123.790086,2135.243777,2123.931608,2123.887207,2114.744879,2124.930282,2119.76278,2132.069427,2137.964965,2157.014998,2162.59456,2172.51313,2188.543994,2195.108641,2190.893416,2180.548852,2171.057925,2174.402209,2179.91431,2189.024763,2198.036921,2206.485088,2223.02567,2232.122089,2233.534486,2226.182897,2212.434834,2196.022878,2184.08823,2183.591492,2194.993179,2205.668955,2215.377839,2225.637917,2242.850278,2263.375962,2277.064614,2283.871873,2267.299056,2261.018733,2250.861578,2262.254913,2263.741754,2276.122044,2293.636616,2317.857485,2334.278492,2336.534456,2330.109543,2326.195414,2315.604741,2306.278577,2306.363272,2318.625564,2334.217758,2333.095883,2326.873407,2316.109624,2320.087507,2310.693153,2291.268695,2259.687835,2240.934532,2239.964894,2234.285593,2231.960099,2231.606304,2230.671625,2244.350464,2251.340596,2282.884659,2312.591238,2339.240939,2361.953257,2379.249251,2405.843044,2411.376706,2419.949209,2418.262308,2441.258499,2484.849298,2546.030396,2592.683732,2631.238649,2649.35738
207,11,King County,county,WA,WA,"Seattle-Tacoma-Bellevue, WA",53,33,1667.026252,1685.26632,1693.143885,1707.377213,1723.21313,1740.595384,1747.768408,1751.382317,1737.168145,1732.338583,1734.24608,1754.626392,1781.540648,1799.922427,1828.575839,1845.335243,1846.538722,1850.775238,1846.770992,1861.375099,1850.303273,1848.874057,1851.885687,1868.539924,1893.149288,1918.254925,1948.086872,1969.320797,1985.494211,1986.594944,1978.713301,1962.644647,1939.102695,1924.469177,1922.484387,1934.514216,1951.199919,1970.794535,1994.03179,2011.61568,2019.271877,2017.968323,2009.926342,1999.197794,1986.015858,1980.981448,1984.409714,1995.715124,2013.820179,2033.614762,2056.350663,2076.531993,2091.584737,2102.030584,2095.233168,2087.500102,2072.805941,2075.00409,2088.169962,2111.199632,2133.363502,2133.077325,2119.024626,2100.31113,2090.713053,2079.350425,2051.795296,2010.766875,1965.078776,1930.625245,1926.205993,1942.164585,1973.836274,2013.711087,2065.470632,2129.034969,2191.575788,2246.074921,2283.916428,2291.83914,2288.38563,2277.509775,2276.491805,2293.263883,2318.832394,2350.922941,2385.172688,2424.129937,2456.392064,2467.237864,2458.394811
445,12,Clark County,county,NV,NV,"Las Vegas-Henderson-Paradise, NV",32,3,1046.904132,1054.896604,1061.726371,1070.109716,1075.863499,1081.160262,1083.019035,1083.227369,1083.726366,1083.561866,1086.980199,1090.792957,1098.033897,1104.433248,1113.357783,1121.32436,1126.533039,1128.214789,1128.767168,1130.05176,1131.767025,1130.631659,1132.558466,1137.780708,1148.783927,1159.617131,1170.74483,1180.249263,1191.522276,1195.802642,1200.160638,1199.70047,1201.875358,1203.541742,1205.610599,1214.527858,1223.314278,1238.845754,1250.935496,1264.190601,1272.741419,1279.456523,1282.146608,1284.394256,1288.036172,1290.503467,1296.414125,1300.932594,1312.397227,1323.118787,1336.839135,1347.918245,1358.104043,1363.251799,1364.634478,1361.388414,1357.536418,1356.948613,1360.189264,1366.882503,1374.154334,1367.15417,1361.083768,1360.18816,1379.259301,1400.506582,1417.197121,1432.342563,1443.822344,1453.486381,1462.348004,1474.41331,1492.610295,1521.586194,1569.339492,1631.306487,1695.298796,1749.753307,1791.005941,1813.114257,1822.302657,1824.355207,1831.566843,1839.860373,1848.471234,1859.335142,1875.518444,1892.986977,1905.84956,1892.186018,1871.386765
3250,13,San Bernardino County,county,CA,CA,"Riverside-San Bernardino-Ontario, CA",6,71,1483.439755,1498.76063,1501.070963,1509.165755,1506.018228,1519.838898,1526.158081,1530.239686,1532.029808,1538.284524,1542.327334,1546.408485,1556.149221,1573.263271,1585.914201,1589.407502,1591.366867,1593.632956,1600.709072,1605.950004,1602.361935,1606.944756,1611.332759,1627.625716,1637.228227,1655.120481,1668.449642,1684.111497,1692.309397,1705.30173,1707.468553,1710.104264,1709.227292,1712.855497,1715.934564,1727.34655,1743.872506,1763.821316,1774.341668,1783.827634,1793.264935,1809.025059,1818.18101,1820.560603,1818.464915,1817.740269,1818.218252,1829.966486,1835.847887,1846.39009,1848.808658,1857.282333,1873.512034,1884.17531,1891.335147,1886.677275,1887.929326,1891.574398,1900.575092,1908.267995,1915.713886,1909.312085,1902.157646,1909.164006,1934.719983,1974.030042,2009.12954,2036.321444,2055.889122,2069.271698,2114.861982,2142.567793,2193.431389,2215.847728,2260.156486,2295.986778,2344.454394,2393.031486,2418.964226,2420.088495,2393.506808,2415.984614,2441.903284,2499.984141,2522.142284,2554.967781,2576.220576,2596.519431,2615.585081,2607.01826,2609.543387
2049,14,Tarrant County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,439,1098.162873,1107.926249,1118.480613,1123.619142,1125.794608,1129.609113,1130.428206,1132.996107,1127.841245,1129.359329,1130.126539,1138.34804,1145.557419,1159.430116,1172.772197,1182.068978,1189.215674,1192.011155,1195.08264,1192.693973,1188.671487,1186.763065,1194.061709,1203.63019,1217.655943,1222.136746,1235.743194,1246.866389,1259.054111,1264.113422,1262.600289,1263.683642,1260.611778,1260.013339,1263.383479,1269.740262,1277.328132,1284.030512,1292.32579,1304.893526,1313.187427,1318.399299,1318.290411,1321.03526,1322.257577,1320.231415,1323.510076,1327.128649,1338.335895,1349.042068,1361.476442,1369.979159,1371.206449,1371.048578,1369.038774,1366.728255,1364.187117,1364.249541,1364.375398,1374.338103,1386.133812,1390.024123,1385.23343,1386.229464,1396.005989,1411.78012,1417.949424,1421.802652,1423.448314,1426.215286,1433.008482,1436.538529,1451.618484,1474.385339,1503.851081,1536.138604,1565.749211,1594.820514,1617.804941,1632.234623,1647.172803,1661.981247,1676.228555,1691.27929,1702.937851,1724.683343,1746.148098,1768.164026,1780.37804,1788.735794,1787.835876
386,15,Bexar County,county,TX,TX,"San Antonio-New Braunfels, TX",48,29,1022.218325,1031.320164,1040.934613,1047.019577,1049.259917,1049.720989,1045.021126,1047.939113,1052.319555,1058.826476,1057.249916,1058.020648,1066.152871,1075.69597,1082.773358,1084.215762,1082.99557,1086.220211,1086.847915,1089.869117,1091.890267,1090.718265,1093.858367,1097.224851,1108.826762,1116.163157,1118.890597,1121.386305,1124.748914,1126.719966,1123.462103,1121.337608,1117.556965,1119.087373,1121.860078,1127.513447,1134.903228,1138.178514,1144.112124,1148.035598,1154.460337,1161.617084,1162.995916,1166.204461,1166.536546,1166.388275,1166.206564,1168.289454,1174.851779,1179.549233,1186.853033,1193.211963,1201.373249,1206.200337,1211.358259,1212.321718,1206.651365,1203.18002,1201.926732,1205.928242,1207.762109,1206.064798,1204.937141,1205.526981,1211.271007,1219.572101,1225.809172,1229.612232,1228.551051,1228.966009,1230.344306,1233.581528,1244.049266,1260.021483,1279.910644,1303.809339,1333.893895,1369.806946,1395.981209,1408.645146,1411.575957,1419.872991,1425.832214,1435.163328,1439.205493,1454.536225,1472.503114,1490.452682,1505.53125,1508.63125,1508.458258
3136,16,Santa Clara County,county,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",6,85,2637.725559,2666.448394,2698.535483,2757.509161,2800.459285,2838.832506,2829.45824,2841.120825,2825.712386,2833.691344,2829.225195,2841.917399,2852.950427,2858.246871,2866.375234,2876.751686,2894.597124,2885.586272,2873.530968,2836.277048,2813.322573,2799.850218,2813.606978,2834.062971,2854.487016,2873.546701,2899.344383,2930.893108,2954.554469,2957.627747,2957.919441,2936.859384,2922.564828,2902.036051,2913.474638,2936.252043,2965.704015,2983.894713,3005.528018,3036.178833,3062.83956,3076.539118,3070.455389,3059.09893,3043.20159,3026.317285,3026.470078,3041.8118,3070.230731,3084.898384,3098.752866,3112.648375,3132.295736,3148.825278,3140.946258,3126.446982,3106.42907,3106.706085,3115.473067,3135.993751,3153.050688,3141.955351,3111.313458,3075.55605,3048.810295,3012.995268,2976.910181,2929.094295,2896.154764,2866.252284,2857.309793,2860.367538,2874.876071,2899.675357,2940.279814,2991.184105,3051.016555,3101.679217,3129.946559,3137.358085,3128.526296,3131.656125,3149.013875,3182.704444,3213.995705,3257.588444,3296.503564,3352.340199,3397.390164,3426.317809,3422.315176
1561,17,Broward County,county,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",12,11,1495.081646,1504.068166,1508.554384,1517.745538,1519.426231,1530.985597,1540.412907,1553.727834,1560.21616,1563.224797,1567.746707,1570.632611,1578.448662,1584.825857,1588.451432,1589.672938,1590.449551,1598.254808,1604.792887,1611.587179,1613.330915,1610.700973,1612.881419,1617.551037,1630.191953,1634.932344,1641.160653,1644.211318,1650.894637,1656.276713,1664.126504,1672.408193,1676.053886,1678.670544,1682.529995,1686.67993,1690.252922,1690.082612,1695.939878,1702.098428,1709.480161,1714.563855,1721.457557,1729.320129,1737.601556,1738.624181,1737.876732,1739.051794,1742.91719,1747.834419,1751.346194,1756.281709,1763.808003,1766.576105,1773.684662,1777.450018,1786.002724,1790.518809,1792.279459,1798.694866,1805.76058,1808.307293,1799.143035,1794.395261,1798.595205,1806.727076,1810.949398,1819.541658,1834.803634,1853.403272,1871.566417,1880.824206,1899.589656,1918.73591,,,,,2209.271218,2250.841801,2302.108827,2344.350641,2378.559213,2394.574401,2431.641977,2478.460366,2526.175779,2554.825745,2565.07215,2573.879937,2580.411916
791,18,Wayne County,county,MI,MI,"Detroit-Warren-Dearborn, MI",26,163,918.0782548,918.1078156,920.9996856,926.5426335,933.0457198,939.405411,943.531506,931.4974036,929.2270213,925.3643083,939.7807791,937.7425344,940.9001593,943.5469138,954.0196521,958.3588092,964.4710356,970.9571898,972.3477754,971.3009374,962.6704107,963.3327425,963.2255903,970.8727088,975.3023174,984.8237415,995.0052092,1008.309947,1013.959952,1017.652682,1014.090827,1015.488523,1009.620347,1009.902281,1008.00924,1018.64165,1028.509993,1032.527978,1037.447137,1039.775077,1052.068292,1053.366144,1054.295445,1052.840121,1057.33822,1059.509587,1061.825605,1062.039806,1068.447351,1077.261972,1083.398145,1093.667455,1096.049254,1102.192276,1099.025849,1099.198061,1101.015245,1106.172188,1106.489881,1105.543712,1103.965371,1113.174389,1115.058006,1120.425472,1128.535353,1143.890012,1158.468166,1167.4365,1176.003965,1183.974368,1184.061557,1189.823938,1197.061842,1220.049358,1230.990766,1246.354404,1258.189244,1275.661736,1286.916916,1296.419885,1310.932605,1322.395314,1328.063475,1332.933519,1338.154777,1360.206532,1376.540445,1389.801136,1393.674506,1399.270424,1412.56267
1510,19,Alameda County,county,CA,CA,"San Francisco-Oakland-Berkeley, CA",6,1,2231.812119,2269.046066,2296.751884,2337.395714,2355.789253,2395.625911,2423.620196,2445.958478,2457.140606,2455.415536,2470.326834,2467.218232,2495.70702,2508.798409,2540.051926,2542.248731,2534.9478,2539.348067,2547.857912,2561.439211,2548.02607,2542.541528,2541.559439,2563.534632,2587.564845,2609.135567,2629.713017,2648.681913,2668.808245,2676.012543,2670.293269,2662.774799,2650.263413,2656.600332,2659.214034,2670.795052,2684.953335,2702.151088,2718.288487,2725.158559,2739.449578,2752.205818,2755.575436,2757.618585,2739.009082,2737.801336,2735.024331,2754.710538,2770.17173,2781.933124,2793.572311,2800.379519,2812.37734,2817.634004,2819.651092,2806.518213,2794.875326,2796.405703,2816.355053,2830.496923,2841.290524,2830.220213,2821.355554,2799.654213,2792.945794,2773.704639,2757.093134,2733.838032,2727.85948,2707.210295,2702.640065,2690.419186,2715.257193,2732.703811,2763.632669,2791.950021,2834.613003,2864.465414,2872.492923,2879.989158,2873.762087,2899.018984,2899.491379,2930.935314,2941.869922,2967.96706,2990.681421,3015.478161,3041.780832,3043.013935,3025.964692
2452,20,New York County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,61,3093.476327,3126.409073,3147.934472,3167.22665,3180.859393,3196.915548,3204.336994,3199.491833,3181.891022,3165.561573,3151.516067,3153.343277,3160.211133,3177.904478,3199.241569,3217.978374,3201.647934,3206.155605,3202.01009,3217.014607,3184.56362,3154.433694,3137.913435,3147.421907,3164.010076,3192.709679,3220.959958,3250.597656,3266.705751,3271.003227,3259.757951,3235.692417,3201.147603,3171.441259,3158.334592,3165.579135,3189.038859,3215.078694,3246.694175,3271.059106,3292.381682,3304.182386,3308.530681,3298.107488,3274.257578,3252.507177,3241.330871,3249.235038,3268.51002,3295.546028,3326.821973,3358.047222,3382.121675,3394.879628,3394.265413,3375.39284,3350.422022,3329.838239,3331.446619,3349.678746,3368.694582,3359.449363,3323.506413,3267.307561,3205.044452,,,2903.689558,2833.299701,2793.568763,2773.932685,2787.058557,2825.488856,2888.030664,2970.547356,3072.759788,3191.96616,3302.897398,3393.962035,3449.501672,3488.731091,3522.348242,3565.284995,3621.322002,3678.402049,3737.913636,3808.35414,3886.572521,3946.388602,3974.671116,3963.936399
2801,21,Middlesex County,county,MA,MA,"Boston-Cambridge-Newton, MA-NH",25,17,2110.92938,2152.222207,2196.882569,2229.625603,2247.483946,2250.579515,2239.431273,2227.736487,2200.907798,2176.690717,2180.725029,2199.693454,2231.055664,2251.886097,2294.192881,2329.054399,2341.295982,2340.682898,2324.003266,2302.269174,2271.561082,2252.545797,2258.852678,2281.686878,2311.684275,2344.825395,2379.221129,2408.174041,2421.189655,2416.865773,2402.820222,2369.26763,2345.16846,2328.582391,2334.985533,2352.610569,2386.457628,2423.598263,2455.06407,2478.797313,2496.048661,2499.024154,2469.811594,2439.921708,2413.254368,2410.785096,2412.159436,2436.278428,2474.669468,2513.297532,2543.714805,2561.531357,2572.308657,2564.283733,2537.687783,2512.424614,2492.616313,2481.022421,2495.333619,2513.718412,2556.176654,2558.086214,2557.987398,2543.438857,2537.574699,2501.299498,2432.067425,2360.257272,2313.085813,2300.574343,2305.025948,2330.43955,2371.059657,2434.315451,2496.37217,2554.123276,2601.875382,2639.135068,2662.853672,2668.999152,2674.888189,2679.960166,2681.279236,2693.411808,2708.789849,2750.052682,2797.103264,2855.706418,2896.735964,2914.195309,2918.816556
